portfolio,returns
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101188.37900497588,0.0004641851236033556
101235.34914519152,0.0004641851236033556
101282.34108824751,0.0004641851236033556
101329.3548442644,0.0004641851236033556
101376.39042336744,0.0004641851236033556
101376.39042336744,0.0
101376.39042336744,0.0
101376.39042336744,0.0
101376.39042336744,0.0
101376.39042336744,0.0
101376.39042336744,0.0
101376.39042336744,0.0
101376.39042336744,0.0
101376.39042336744,0.0
101376.39042336744,0.0
101376.39042336744,0.0
101376.39042336744,0.0
101376.39042336744,0.0
101376.39042336744,0.0
101376.39042336744,0.0
101376.39042336744,0.0
101376.39042336744,0.0
101376.39042336744,0.0
101376.39042336744,0.0
101376.39042336744,0.0
101376.39042336744,0.0
101376.39042336744,0.0
101376.39042336744,0.0
101376.39042336744,0.0
101376.39042336744,0.0
101376.39042336744,0.0
101376.39042336744,0.0
101376.39042336744,0.0
101376.39042336744,0.0
101376.39042336744,0.0
101376.39042336744,0.0
101376.39042336744,0.0
101376.39042336744,0.0
101376.39042336744,0.0
101376.39042336744,0.0
101376.39042336744,0.0
101376.39042336744,0.0
101376.39042336744,0.0
101376.39042336744,0.0
101376.39042336744,0.0
101376.39042336744,0.0
101376.39042336744,0.0
101376.39042336744,0.0
101376.39042336744,0.0
101376.39042336744,0.0
101376.39042336744,0.0
101376.39042336744,0.0
101376.39042336744,0.0
101376.39042336744,0.0
101376.39042336744,0.0
101376.39042336744,0.0
101376.39042336744,0.0
101376.39042336744,0.0
101376.39042336744,0.0
