portfolio,returns
79052.80926452097,0.0
79052.80926452097,0.0
79052.80926452097,0.0
79052.80926452097,0.0
79052.80926452097,0.0
79052.80926452097,0.0
79052.80926452097,0.0
79052.80926452097,0.0
79052.80926452097,0.0
79052.80926452097,0.0
79052.80926452097,0.0
79052.80926452097,0.0
79052.80926452097,0.0
79052.80926452097,0.0
