portfolio,returns
98764.6647827677,0.0
98764.6647827677,0.0
98764.6647827677,0.0
98764.6647827677,0.0
98764.6647827677,0.0
98764.6647827677,0.0
98764.6647827677,0.0
98764.6647827677,0.0
98764.6647827677,0.0
98764.6647827677,0.0
98764.6647827677,0.0
